Plant ID,Treatment,Variety,Day,InsectCount,PreSprayCount
CF62,Crptonyx,Cabernet franc,6,4,3
CF63,Crptonyx,Cabernet franc,6,0,13
CF64,Crptonyx,Cabernet franc,6,4,10
CF65,Crptonyx,Cabernet franc,6,1,8
CF66,Crptonyx,Cabernet franc,6,0,5
CF67,Crptonyx,Cabernet franc,6,1,0
CF68,Crptonyx,Cabernet franc,6,0,0
CF69,Crptonyx,Cabernet franc,6,0,2
CF610,Crptonyx,Cabernet franc,6,1,1
CF611,Crptonyx,Cabernet franc,6,0,0
CF612,Crptonyx,Cabernet franc,6,0,3
CF613,Crptonyx,Cabernet franc,6,2,3
CF614,Crptonyx,Cabernet franc,6,2,6
CF615,Crptonyx,Cabernet franc,6,1,13
CF616,Crptonyx,Cabernet franc,6,1,12
CF617,Crptonyx,Cabernet franc,6,6,9
CF121,Crptonyx,Cabernet franc,6,8,21
CF122,Crptonyx,Cabernet franc,6,1,7
CF123,Crptonyx,Cabernet franc,6,0,6
CF124,Crptonyx,Cabernet franc,6,1,4
CF125,Crptonyx,Cabernet franc,6,0,3
CF126,Crptonyx,Cabernet franc,6,0,1
CF127,Crptonyx,Cabernet franc,6,0,1
CF128,Crptonyx,Cabernet franc,6,0,1
CF129,Crptonyx,Cabernet franc,6,0,1
CF1210,Crptonyx,Cabernet franc,6,0,1
CF1211,Crptonyx,Cabernet franc,6,0,3
CF1212,Crptonyx,Cabernet franc,6,2,4
CF1213,Crptonyx,Cabernet franc,6,0,1
CF1214,Crptonyx,Cabernet franc,6,0,1
CF1215,Crptonyx,Cabernet franc,6,1,0
CF1216,Crptonyx,Cabernet franc,6,0,1
CF1217,Crptonyx,Cabernet franc,6,1,4
CF171,Crptonyx,Cabernet franc,6,3,17
CF172,Crptonyx,Cabernet franc,6,3,6
CF173,Crptonyx,Cabernet franc,6,1,5
CF174,Crptonyx,Cabernet franc,6,0,5
CF175,Crptonyx,Cabernet franc,6,0,2
CF176,Crptonyx,Cabernet franc,6,1,1
CF177,Crptonyx,Cabernet franc,6,1,2
CF178,Crptonyx,Cabernet franc,6,0,6
CF179,Crptonyx,Cabernet franc,6,0,4
CF1710,Crptonyx,Cabernet franc,6,1,0
CF1711,Crptonyx,Cabernet franc,6,0,1
CF1712,Crptonyx,Cabernet franc,6,0,0
CF1713,Crptonyx,Cabernet franc,6,3,2
CF1714,Crptonyx,Cabernet franc,6,0,1
CF1715,Crptonyx,Cabernet franc,6,4,7
CF1716,Crptonyx,Cabernet franc,6,1,2
CF1717,Crptonyx,Cabernet franc,6,0,9
CF1718,Crptonyx,Cabernet franc,6,2,10
CF221,Crptonyx,Cabernet franc,6,7,71
CF222,Crptonyx,Cabernet franc,6,3,19
CF223,Crptonyx,Cabernet franc,6,0,7
CF224,Crptonyx,Cabernet franc,6,0,11
CF225,Crptonyx,Cabernet franc,6,0,5
CF226,Crptonyx,Cabernet franc,6,1,4
CF227,Crptonyx,Cabernet franc,6,0,6
CF228,Crptonyx,Cabernet franc,6,1,8
CF229,Crptonyx,Cabernet franc,6,1,3
CF2210,Crptonyx,Cabernet franc,6,1,7
CF2211,Crptonyx,Cabernet franc,6,0,1
CF2212,Crptonyx,Cabernet franc,6,1,3
CF2213,Crptonyx,Cabernet franc,6,0,0
CF2214,Crptonyx,Cabernet franc,6,1,7
CF2215,Crptonyx,Cabernet franc,6,0,3
CF2216,Crptonyx,Cabernet franc,6,0,5
CF2217,Crptonyx,Cabernet franc,6,0,5
CS231,Crptonyx,Cabernet Sauv,1,0,31
CS232,Crptonyx,Cabernet Sauv,1,0,2
CS233,Crptonyx,Cabernet Sauv,1,0,0
CS234,Crptonyx,Cabernet Sauv,1,1,0
CS235,Crptonyx,Cabernet Sauv,1,0,0
CS236,Crptonyx,Cabernet Sauv,1,0,0
CS237,Crptonyx,Cabernet Sauv,1,0,0
CS238,Crptonyx,Cabernet Sauv,1,0,0
CS239,Crptonyx,Cabernet Sauv,1,0,0
CS2310,Crptonyx,Cabernet Sauv,1,0,0
CS2311,Crptonyx,Cabernet Sauv,1,0,0
CS2312,Crptonyx,Cabernet Sauv,1,0,0
CS2313,Crptonyx,Cabernet Sauv,1,0,0
CS2314,Crptonyx,Cabernet Sauv,1,1,0
CS2315,Crptonyx,Cabernet Sauv,1,0,0
CS2316,Crptonyx,Cabernet Sauv,1,0,1
CS2317,Crptonyx,Cabernet Sauv,1,0,0
CS281,Crptonyx,Cabernet Sauv,1,0,44
CS282,Crptonyx,Cabernet Sauv,1,0,2
CS283,Crptonyx,Cabernet Sauv,1,0,1
CS284,Crptonyx,Cabernet Sauv,1,0,1
CS285,Crptonyx,Cabernet Sauv,1,0,0
CS286,Crptonyx,Cabernet Sauv,1,0,0
CS287,Crptonyx,Cabernet Sauv,1,0,0
CS288,Crptonyx,Cabernet Sauv,1,0,0
CS289,Crptonyx,Cabernet Sauv,1,0,0
CS2810,Crptonyx,Cabernet Sauv,1,0,0
CS2811,Crptonyx,Cabernet Sauv,1,0,1
CS2812,Crptonyx,Cabernet Sauv,1,0,0
CS2813,Crptonyx,Cabernet Sauv,1,0,0
CS2814,Crptonyx,Cabernet Sauv,1,0,0
CS2815,Crptonyx,Cabernet Sauv,1,0,0
CS2816,Crptonyx,Cabernet Sauv,1,0,0
CS2817,Crptonyx,Cabernet Sauv,1,1,0
CS331,Crptonyx,Cabernet Sauv,1,0,0
CS332,Crptonyx,Cabernet Sauv,1,0,3
CS333,Crptonyx,Cabernet Sauv,1,0,1
CS334,Crptonyx,Cabernet Sauv,1,1,0
CS335,Crptonyx,Cabernet Sauv,1,0,0
CS336,Crptonyx,Cabernet Sauv,1,0,0
CS337,Crptonyx,Cabernet Sauv,1,0,0
CS338,Crptonyx,Cabernet Sauv,1,0,0
CS339,Crptonyx,Cabernet Sauv,1,0,1
CS3310,Crptonyx,Cabernet Sauv,1,0,0
CS3311,Crptonyx,Cabernet Sauv,1,0,0
CS3312,Crptonyx,Cabernet Sauv,1,0,0
CS3313,Crptonyx,Cabernet Sauv,1,0,0
CS3314,Crptonyx,Cabernet Sauv,1,0,0
CS371,Crptonyx,Cabernet Sauv,1,2,58
CS372,Crptonyx,Cabernet Sauv,1,3,15
CS373,Crptonyx,Cabernet Sauv,1,0,2
CS374,Crptonyx,Cabernet Sauv,1,0,1
CS375,Crptonyx,Cabernet Sauv,1,0,1
CS376,Crptonyx,Cabernet Sauv,1,1,0
CS377,Crptonyx,Cabernet Sauv,1,0,0
CS378,Crptonyx,Cabernet Sauv,1,0,1
CS379,Crptonyx,Cabernet Sauv,1,2,1
CS3710,Crptonyx,Cabernet Sauv,1,0,0
CS3711,Crptonyx,Cabernet Sauv,1,0,0
CS3712,Crptonyx,Cabernet Sauv,1,0,0
CS3713,Crptonyx,Cabernet Sauv,1,0,0
CS3714,Crptonyx,Cabernet Sauv,1,0,0
CS3715,Crptonyx,Cabernet Sauv,1,0,0
CS3716,Crptonyx,Cabernet Sauv,1,0,0
CS3717,Crptonyx,Cabernet Sauv,1,0,0
CS421,Crptonyx,Cabernet Sauv,1,5,41
CS422,Crptonyx,Cabernet Sauv,1,2,7
CS423,Crptonyx,Cabernet Sauv,1,0,2
CS424,Crptonyx,Cabernet Sauv,1,0,1
CS425,Crptonyx,Cabernet Sauv,1,1,0
CS426,Crptonyx,Cabernet Sauv,1,0,0
CS427,Crptonyx,Cabernet Sauv,1,0,0
CS428,Crptonyx,Cabernet Sauv,1,0,0
CS429,Crptonyx,Cabernet Sauv,1,0,0
CS4210,Crptonyx,Cabernet Sauv,1,0,1
CS4211,Crptonyx,Cabernet Sauv,1,0,0
CS4212,Crptonyx,Cabernet Sauv,1,0,0
CS4213,Crptonyx,Cabernet Sauv,1,0,0
CS4214,Crptonyx,Cabernet Sauv,1,0,0
CS4215,Crptonyx,Cabernet Sauv,1,0,0
CS4216,Crptonyx,Cabernet Sauv,1,1,0
CS4217,Crptonyx,Cabernet Sauv,1,0,1
M431,Crptonyx,Merlot,6,6,60
M432,Crptonyx,Merlot,6,5,34
M433,Crptonyx,Merlot,6,5,25
M434,Crptonyx,Merlot,6,2,8
M435,Crptonyx,Merlot,6,0,10
M436,Crptonyx,Merlot,6,0,2
M437,Crptonyx,Merlot,6,0,7
M438,Crptonyx,Merlot,6,0,1
M439,Crptonyx,Merlot,6,0,0
M4310,Crptonyx,Merlot,6,0,1
M4311,Crptonyx,Merlot,6,0,1
M4312,Crptonyx,Merlot,6,2,1
M4313,Crptonyx,Merlot,6,0,1
M4314,Crptonyx,Merlot,6,2,2
M4315,Crptonyx,Merlot,6,1,0
M4316,Crptonyx,Merlot,6,1,0
M4317,Crptonyx,Merlot,6,3,5
M481,Crptonyx,Merlot,6,36,77
M482,Crptonyx,Merlot,6,12,33
M483,Crptonyx,Merlot,6,8,14
M484,Crptonyx,Merlot,6,3,9
M485,Crptonyx,Merlot,6,1,4
M486,Crptonyx,Merlot,6,2,6
M487,Crptonyx,Merlot,6,0,4
M488,Crptonyx,Merlot,6,0,3
M489,Crptonyx,Merlot,6,3,1
M4810,Crptonyx,Merlot,6,0,0
M4811,Crptonyx,Merlot,6,0,2
M4812,Crptonyx,Merlot,6,0,1
M4813,Crptonyx,Merlot,6,0,0
M4814,Crptonyx,Merlot,6,0,0
M4815,Crptonyx,Merlot,6,1,1
M4816,Crptonyx,Merlot,6,0,0
M4817,Crptonyx,Merlot,6,2,0
M531,Crptonyx,Merlot,6,32,149
M532,Crptonyx,Merlot,6,24,83
M533,Crptonyx,Merlot,6,3,38
M534,Crptonyx,Merlot,6,1,3
M535,Crptonyx,Merlot,6,3,6
M536,Crptonyx,Merlot,6,0,3
M537,Crptonyx,Merlot,6,0,2
M538,Crptonyx,Merlot,6,0,0
M539,Crptonyx,Merlot,6,2,3
M5310,Crptonyx,Merlot,6,1,1
M5311,Crptonyx,Merlot,6,0,5
M5312,Crptonyx,Merlot,6,1,1
M5313,Crptonyx,Merlot,6,0,0
M5314,Crptonyx,Merlot,6,0,0
M5315,Crptonyx,Merlot,6,0,0
M5316,Crptonyx,Merlot,6,0,3
M5317,Crptonyx,Merlot,6,1,
M571,Crptonyx,Merlot,6,28,164
M572,Crptonyx,Merlot,6,10,66
M573,Crptonyx,Merlot,6,1,26
M574,Crptonyx,Merlot,6,4,11
M575,Crptonyx,Merlot,6,2,2
M576,Crptonyx,Merlot,6,0,1
M577,Crptonyx,Merlot,6,0,2
M578,Crptonyx,Merlot,6,1,2
M579,Crptonyx,Merlot,6,0,0
M5710,Crptonyx,Merlot,6,0,2
M5711,Crptonyx,Merlot,6,0,1
M5712,Crptonyx,Merlot,6,0,1
M5713,Crptonyx,Merlot,6,0,0
M5714,Crptonyx,Merlot,6,0,0
M5715,Crptonyx,Merlot,6,0,0
M5716,Crptonyx,Merlot,6,0,3
M621,Crptonyx,Merlot,6,42,133
M622,Crptonyx,Merlot,6,3,42
M623,Crptonyx,Merlot,6,0,32
M624,Crptonyx,Merlot,6,3,12
M625,Crptonyx,Merlot,6,0,3
M626,Crptonyx,Merlot,6,0,2
M627,Crptonyx,Merlot,6,0,1
M628,Crptonyx,Merlot,6,1,4
M629,Crptonyx,Merlot,6,0,1
M6210,Crptonyx,Merlot,6,0,3
M6211,Crptonyx,Merlot,6,0,1
M6212,Crptonyx,Merlot,6,0,3
M6213,Crptonyx,Merlot,6,0,2
M6214,Crptonyx,Merlot,6,0,2
M6215,Crptonyx,Merlot,6,0,0
M6216,Crptonyx,Merlot,6,0,3
C631,Bridage 2EC,Chardonnay,0,19,19
C632,Bridage 2EC,Chardonnay,0,10,10
C633,Bridage 2EC,Chardonnay,0,11,11
C634,Bridage 2EC,Chardonnay,0,2,2
C635,Bridage 2EC,Chardonnay,0,0,0
C636,Bridage 2EC,Chardonnay,0,0,0
C637,Bridage 2EC,Chardonnay,0,0,0
C638,Bridage 2EC,Chardonnay,0,0,0
C639,Bridage 2EC,Chardonnay,0,0,0
C6310,Bridage 2EC,Chardonnay,0,1,1
C6311,Bridage 2EC,Chardonnay,0,0,0
C6312,Bridage 2EC,Chardonnay,0,0,0
C6313,Bridage 2EC,Chardonnay,0,0,0
C6314,Bridage 2EC,Chardonnay,0,0,0
C6315,Bridage 2EC,Chardonnay,0,4,4
C6316,Bridage 2EC,Chardonnay,0,0,0
C681,Bridage 2EC,Chardonnay,0,NA,35
C682,Bridage 2EC,Chardonnay,0,NA,25
C683,Bridage 2EC,Chardonnay,0,NA,8
C684,Bridage 2EC,Chardonnay,0,NA,4
C685,Bridage 2EC,Chardonnay,0,NA,1
C686,Bridage 2EC,Chardonnay,0,NA,1
C687,Bridage 2EC,Chardonnay,0,NA,1
C688,Bridage 2EC,Chardonnay,0,NA,2
C689,Bridage 2EC,Chardonnay,0,NA,1
C6910,Bridage 2EC,Chardonnay,0,NA,1
C6911,Bridage 2EC,Chardonnay,0,NA,0
C6912,Bridage 2EC,Chardonnay,0,NA,1
C6913,Bridage 2EC,Chardonnay,0,NA,0
C6914,Bridage 2EC,Chardonnay,0,NA,0
C6915,Bridage 2EC,Chardonnay,0,NA,0
C6916,Bridage 2EC,Chardonnay,0,NA,0
C731,Bridage 2EC,Chardonnay,0,NA,25
C732,Bridage 2EC,Chardonnay,0,NA,10
C733,Bridage 2EC,Chardonnay,0,NA,25
C734,Bridage 2EC,Chardonnay,0,NA,7
C735,Bridage 2EC,Chardonnay,0,NA,3
C736,Bridage 2EC,Chardonnay,0,NA,1
C737,Bridage 2EC,Chardonnay,0,NA,4
C738,Bridage 2EC,Chardonnay,0,NA,0
C739,Bridage 2EC,Chardonnay,0,NA,2
C7310,Bridage 2EC,Chardonnay,0,NA,1
C7311,Bridage 2EC,Chardonnay,0,NA,0
C7312,Bridage 2EC,Chardonnay,0,NA,0
C7313,Bridage 2EC,Chardonnay,0,NA,0
C7314,Bridage 2EC,Chardonnay,0,NA,0
C7315,Bridage 2EC,Chardonnay,0,NA,0
C7316,Bridage 2EC,Chardonnay,0,NA,1
C781,Bridage 2EC,Chardonnay,0,NA,11
C782,Bridage 2EC,Chardonnay,0,NA,12
C783,Bridage 2EC,Chardonnay,0,NA,3
C784,Bridage 2EC,Chardonnay,0,NA,3
C785,Bridage 2EC,Chardonnay,0,NA,1
C786,Bridage 2EC,Chardonnay,0,NA,2
C787,Bridage 2EC,Chardonnay,0,NA,2
C788,Bridage 2EC,Chardonnay,0,NA,0
C789,Bridage 2EC,Chardonnay,0,NA,0
C7810,Bridage 2EC,Chardonnay,0,NA,0
C7811,Bridage 2EC,Chardonnay,0,NA,0
C7812,Bridage 2EC,Chardonnay,0,NA,1
C7813,Bridage 2EC,Chardonnay,0,NA,1
C7814,Bridage 2EC,Chardonnay,0,NA,1
C841,Bridage 2EC,Chardonnay,0,NA,57
C842,Bridage 2EC,Chardonnay,0,NA,30
C843,Bridage 2EC,Chardonnay,0,NA,27
C844,Bridage 2EC,Chardonnay,0,NA,12
C845,Bridage 2EC,Chardonnay,0,NA,10
C846,Bridage 2EC,Chardonnay,0,NA,7
C847,Bridage 2EC,Chardonnay,0,NA,14
C848,Bridage 2EC,Chardonnay,0,NA,3
C849,Bridage 2EC,Chardonnay,0,NA,2
C8410,Bridage 2EC,Chardonnay,0,NA,15
C8411,Bridage 2EC,Chardonnay,0,NA,6
C8412,Bridage 2EC,Chardonnay,0,NA,4
C8413,Bridage 2EC,Chardonnay,0,NA,3
C8414,Bridage 2EC,Chardonnay,0,NA,1
CF11,Crptonyx,Cabernet franc,8,1,41
CF12,Crptonyx,Cabernet franc,8,2,19
CF13,Crptonyx,Cabernet franc,8,1,16
CF14,Crptonyx,Cabernet franc,8,1,29
CF15,Crptonyx,Cabernet franc,8,2,19
CF16,Crptonyx,Cabernet franc,8,2,32
CF17,Crptonyx,Cabernet franc,8,3,15
CF18,Crptonyx,Cabernet franc,8,0,14
CF19,Crptonyx,Cabernet franc,8,0,8
CF110,Crptonyx,Cabernet franc,8,0,2
CF111,Crptonyx,Cabernet franc,8,1,23
CF112,Crptonyx,Cabernet franc,8,1,11
CF113,Crptonyx,Cabernet franc,8,2,22
CF114,Crptonyx,Cabernet franc,8,1,17
CF115,Crptonyx,Cabernet franc,8,2,31
CF116,Crptonyx,Cabernet franc,8,5,46
CF117,Crptonyx,Cabernet franc,8,17,69
CF61,Crptonyx,Cabernet franc,8,5,19
CF62,Crptonyx,Cabernet franc,8,1,3
CF63,Crptonyx,Cabernet franc,8,1,13
CF64,Crptonyx,Cabernet franc,8,3,10
CF65,Crptonyx,Cabernet franc,8,1,8
CF66,Crptonyx,Cabernet franc,8,2,5
CF67,Crptonyx,Cabernet franc,8,2,0
CF68,Crptonyx,Cabernet franc,8,0,0
CF69,Crptonyx,Cabernet franc,8,1,2
CF610,Crptonyx,Cabernet franc,8,2,1
CF611,Crptonyx,Cabernet franc,8,0,0
CF612,Crptonyx,Cabernet franc,8,1,3
CF613,Crptonyx,Cabernet franc,8,0,3
CF614,Crptonyx,Cabernet franc,8,1,6
CF615,Crptonyx,Cabernet franc,8,9,13
CF616,Crptonyx,Cabernet franc,8,4,12
CF617,Crptonyx,Cabernet franc,8,16,9
CF121,Crptonyx,Cabernet franc,8,6,21
CF122,Crptonyx,Cabernet franc,8,2,7
CF123,Crptonyx,Cabernet franc,8,2,6
CF124,Crptonyx,Cabernet franc,8,0,4
CF125,Crptonyx,Cabernet franc,8,4,3
CF126,Crptonyx,Cabernet franc,8,0,1
CF127,Crptonyx,Cabernet franc,8,3,1
CF128,Crptonyx,Cabernet franc,8,0,1
CF129,Crptonyx,Cabernet franc,8,1,1
CF1210,Crptonyx,Cabernet franc,8,0,1
CF1211,Crptonyx,Cabernet franc,8,0,3
CF1212,Crptonyx,Cabernet franc,8,0,4
CF1213,Crptonyx,Cabernet franc,8,0,1
CF1214,Crptonyx,Cabernet franc,8,0,1
CF1215,Crptonyx,Cabernet franc,8,0,0
CF1216,Crptonyx,Cabernet franc,8,0,1
CF1217,Crptonyx,Cabernet franc,8,5,4
CF171,Crptonyx,Cabernet franc,8,2,17
CF172,Crptonyx,Cabernet franc,8,3,6
CF173,Crptonyx,Cabernet franc,8,1,5
CF174,Crptonyx,Cabernet franc,8,1,5
CF175,Crptonyx,Cabernet franc,8,0,2
CF176,Crptonyx,Cabernet franc,8,0,1
CF177,Crptonyx,Cabernet franc,8,0,2
CF178,Crptonyx,Cabernet franc,8,0,6
CF179,Crptonyx,Cabernet franc,8,2,4
CF1710,Crptonyx,Cabernet franc,8,1,0
CF1711,Crptonyx,Cabernet franc,8,0,1
CF1712,Crptonyx,Cabernet franc,8,1,0
CF1713,Crptonyx,Cabernet franc,8,0,2
CF1714,Crptonyx,Cabernet franc,8,0,1
CF1715,Crptonyx,Cabernet franc,8,3,7
CF1716,Crptonyx,Cabernet franc,8,2,2
CF1717,Crptonyx,Cabernet franc,8,0,9
CF1718,Crptonyx,Cabernet franc,8,3,10
CF221,Crptonyx,Cabernet franc,8,7,71
CF222,Crptonyx,Cabernet franc,8,2,19
CF223,Crptonyx,Cabernet franc,8,3,7
CF224,Crptonyx,Cabernet franc,8,0,11
CF225,Crptonyx,Cabernet franc,8,0,5
CF226,Crptonyx,Cabernet franc,8,2,4
CF227,Crptonyx,Cabernet franc,8,0,6
CF228,Crptonyx,Cabernet franc,8,1,8
CF229,Crptonyx,Cabernet franc,8,0,3
CF2210,Crptonyx,Cabernet franc,8,0,7
CF2211,Crptonyx,Cabernet franc,8,1,1
CF2212,Crptonyx,Cabernet franc,8,0,3
CF2213,Crptonyx,Cabernet franc,8,0,0
CF2214,Crptonyx,Cabernet franc,8,0,7
CF2215,Crptonyx,Cabernet franc,8,0,3
CF2216,Crptonyx,Cabernet franc,8,3,5
CF2217,Crptonyx,Cabernet franc,8,13,5
CS231,Crptonyx,Cabernet Sauv,3,0,31
CS232,Crptonyx,Cabernet Sauv,3,0,2
CS233,Crptonyx,Cabernet Sauv,3,0,0
CS234,Crptonyx,Cabernet Sauv,3,1,0
CS235,Crptonyx,Cabernet Sauv,3,0,0
CS236,Crptonyx,Cabernet Sauv,3,0,0
CS237,Crptonyx,Cabernet Sauv,3,0,0
CS238,Crptonyx,Cabernet Sauv,3,0,0
CS239,Crptonyx,Cabernet Sauv,3,0,0
CS2310,Crptonyx,Cabernet Sauv,3,0,0
CS2311,Crptonyx,Cabernet Sauv,3,0,0
CS2312,Crptonyx,Cabernet Sauv,3,0,0
CS2313,Crptonyx,Cabernet Sauv,3,0,0
CS2314,Crptonyx,Cabernet Sauv,3,0,0
CS2315,Crptonyx,Cabernet Sauv,3,0,0
CS2316,Crptonyx,Cabernet Sauv,3,0,1
CS2317,Crptonyx,Cabernet Sauv,3,0,0
CS281,Crptonyx,Cabernet Sauv,3,0,44
CS282,Crptonyx,Cabernet Sauv,3,0,2
CS283,Crptonyx,Cabernet Sauv,3,0,1
CS284,Crptonyx,Cabernet Sauv,3,0,1
CS285,Crptonyx,Cabernet Sauv,3,0,0
CS286,Crptonyx,Cabernet Sauv,3,0,0
CS287,Crptonyx,Cabernet Sauv,3,0,0
CS288,Crptonyx,Cabernet Sauv,3,0,0
CS289,Crptonyx,Cabernet Sauv,3,0,0
CS2810,Crptonyx,Cabernet Sauv,3,0,0
CS2811,Crptonyx,Cabernet Sauv,3,0,1
CS2812,Crptonyx,Cabernet Sauv,3,0,0
CS2813,Crptonyx,Cabernet Sauv,3,0,0
CS2814,Crptonyx,Cabernet Sauv,3,0,0
CS2815,Crptonyx,Cabernet Sauv,3,0,0
CS2816,Crptonyx,Cabernet Sauv,3,0,0
CS2817,Crptonyx,Cabernet Sauv,3,0,0
CS331,Crptonyx,Cabernet Sauv,3,0,0
CS332,Crptonyx,Cabernet Sauv,3,0,3
CS333,Crptonyx,Cabernet Sauv,3,0,1
CS334,Crptonyx,Cabernet Sauv,3,0,0
CS335,Crptonyx,Cabernet Sauv,3,0,0
CS336,Crptonyx,Cabernet Sauv,3,0,0
CS337,Crptonyx,Cabernet Sauv,3,0,0
CS338,Crptonyx,Cabernet Sauv,3,0,0
CS339,Crptonyx,Cabernet Sauv,3,0,1
CS3310,Crptonyx,Cabernet Sauv,3,0,0
CS3311,Crptonyx,Cabernet Sauv,3,0,0
CS3312,Crptonyx,Cabernet Sauv,3,0,0
CS3313,Crptonyx,Cabernet Sauv,3,0,0
CS3314,Crptonyx,Cabernet Sauv,3,0,0
CS371,Crptonyx,Cabernet Sauv,3,1,58
CS372,Crptonyx,Cabernet Sauv,3,0,15
CS373,Crptonyx,Cabernet Sauv,3,0,2
CS374,Crptonyx,Cabernet Sauv,3,0,1
CS375,Crptonyx,Cabernet Sauv,3,0,1
CS376,Crptonyx,Cabernet Sauv,3,0,0
CS377,Crptonyx,Cabernet Sauv,3,0,0
CS378,Crptonyx,Cabernet Sauv,3,0,1
CS379,Crptonyx,Cabernet Sauv,3,0,1
CS3710,Crptonyx,Cabernet Sauv,3,0,0
CS3711,Crptonyx,Cabernet Sauv,3,0,0
CS3712,Crptonyx,Cabernet Sauv,3,0,0
CS3713,Crptonyx,Cabernet Sauv,3,0,0
CS3714,Crptonyx,Cabernet Sauv,3,0,0
CS3715,Crptonyx,Cabernet Sauv,3,0,0
CS3716,Crptonyx,Cabernet Sauv,3,0,0
CS3717,Crptonyx,Cabernet Sauv,3,0,0
CS421,Crptonyx,Cabernet Sauv,3,0,41
CS422,Crptonyx,Cabernet Sauv,3,0,7
CS423,Crptonyx,Cabernet Sauv,3,0,2
CS424,Crptonyx,Cabernet Sauv,3,0,1
CS425,Crptonyx,Cabernet Sauv,3,0,0
CS426,Crptonyx,Cabernet Sauv,3,0,0
CS427,Crptonyx,Cabernet Sauv,3,2,0
CS428,Crptonyx,Cabernet Sauv,3,0,0
CS429,Crptonyx,Cabernet Sauv,3,3,0
CS4210,Crptonyx,Cabernet Sauv,3,0,1
CS4211,Crptonyx,Cabernet Sauv,3,0,0
CS4212,Crptonyx,Cabernet Sauv,3,0,0
CS4213,Crptonyx,Cabernet Sauv,3,0,0
CS4214,Crptonyx,Cabernet Sauv,3,0,0
CS4215,Crptonyx,Cabernet Sauv,3,0,0
CS4216,Crptonyx,Cabernet Sauv,3,0,0
CS4217,Crptonyx,Cabernet Sauv,3,0,1
M431,Crptonyx,Merlot,8,7,60
M432,Crptonyx,Merlot,8,4,34
M433,Crptonyx,Merlot,8,2,25
M434,Crptonyx,Merlot,8,0,8
M435,Crptonyx,Merlot,8,1,10
M436,Crptonyx,Merlot,8,0,2
M437,Crptonyx,Merlot,8,0,7
M438,Crptonyx,Merlot,8,0,1
M439,Crptonyx,Merlot,8,0,0
M4310,Crptonyx,Merlot,8,0,1
M4311,Crptonyx,Merlot,8,0,1
M4312,Crptonyx,Merlot,8,0,1
M4313,Crptonyx,Merlot,8,0,1
M4314,Crptonyx,Merlot,8,0,2
M4315,Crptonyx,Merlot,8,0,0
M4316,Crptonyx,Merlot,8,0,0
M4317,Crptonyx,Merlot,8,2,5
M481,Crptonyx,Merlot,8,26,77
M482,Crptonyx,Merlot,8,4,33
M483,Crptonyx,Merlot,8,1,14
M484,Crptonyx,Merlot,8,1,9
M485,Crptonyx,Merlot,8,3,4
M486,Crptonyx,Merlot,8,0,6
M487,Crptonyx,Merlot,8,0,4
M488,Crptonyx,Merlot,8,1,3
M489,Crptonyx,Merlot,8,0,1
M4810,Crptonyx,Merlot,8,0,0
M4811,Crptonyx,Merlot,8,0,2
M4812,Crptonyx,Merlot,8,0,1
M4813,Crptonyx,Merlot,8,1,0
M4814,Crptonyx,Merlot,8,0,0
M4815,Crptonyx,Merlot,8,0,1
M4816,Crptonyx,Merlot,8,0,0
M4817,Crptonyx,Merlot,8,4,0
M531,Crptonyx,Merlot,8,26,149
M532,Crptonyx,Merlot,8,5,83
M533,Crptonyx,Merlot,8,5,38
M534,Crptonyx,Merlot,8,3,3
M535,Crptonyx,Merlot,8,3,6
M536,Crptonyx,Merlot,8,2,3
M537,Crptonyx,Merlot,8,0,2
M538,Crptonyx,Merlot,8,0,0
M539,Crptonyx,Merlot,8,1,3
M5310,Crptonyx,Merlot,8,0,1
M5311,Crptonyx,Merlot,8,0,5
M5312,Crptonyx,Merlot,8,0,1
M5313,Crptonyx,Merlot,8,0,0
M5314,Crptonyx,Merlot,8,0,0
M5315,Crptonyx,Merlot,8,0,0
M5316,Crptonyx,Merlot,8,1,3
M5317,Crptonyx,Merlot,8,NA,NA
M571,Crptonyx,Merlot,8,17,164
M572,Crptonyx,Merlot,8,2,66
M573,Crptonyx,Merlot,8,3,26
M574,Crptonyx,Merlot,8,1,11
M575,Crptonyx,Merlot,8,1,2
M576,Crptonyx,Merlot,8,0,1
M577,Crptonyx,Merlot,8,0,2
M578,Crptonyx,Merlot,8,0,2
M579,Crptonyx,Merlot,8,0,0
M5710,Crptonyx,Merlot,8,0,2
M5711,Crptonyx,Merlot,8,0,1
M5712,Crptonyx,Merlot,8,0,1
M5713,Crptonyx,Merlot,8,0,0
M5714,Crptonyx,Merlot,8,0,0
M5715,Crptonyx,Merlot,8,0,0
M5716,Crptonyx,Merlot,8,2,3
M621,Crptonyx,Merlot,8,45,133
M622,Crptonyx,Merlot,8,1,42
M623,Crptonyx,Merlot,8,2,32
M624,Crptonyx,Merlot,8,3,12
M625,Crptonyx,Merlot,8,0,3
M626,Crptonyx,Merlot,8,0,2
M627,Crptonyx,Merlot,8,0,1
M628,Crptonyx,Merlot,8,0,4
M629,Crptonyx,Merlot,8,0,1
M6210,Crptonyx,Merlot,8,0,3
M6211,Crptonyx,Merlot,8,0,1
M6212,Crptonyx,Merlot,8,0,3
M6213,Crptonyx,Merlot,8,0,2
M6214,Crptonyx,Merlot,8,0,2
M6215,Crptonyx,Merlot,8,0,0
M6216,Crptonyx,Merlot,8,2,3
